customer_id,customer_name,gender,birth_year,city,join_date,age,customer_segment
387,Alex Thomas,Female,1998,Lower Manhattan,2023-01-30,25,Young Professional
388,Robert Martin,Male,1992,Astoria,2021-12-26,31,Young Professional
389,Sarah Johnson,Male,1988,Lower Manhattan,2021-04-07,35,Family
390,John White,Female,1965,Lower Manhattan,2022-08-13,58,Mature
391,Thomas Anderson,Female,1976,Astoria,2021-11-02,47,Family
392,Daniel Johnson,Female,1975,Lower Manhattan,2022-10-07,48,Family
393,Emma Taylor,Male,1991,Hell's Kitchen,2021-12-30,32,Young Professional
394,Alex Thomas,Female,1970,Astoria,2021-03-11,53,Mature
395,Olivia Smith,Female,1980,Lower Manhattan,2023-02-01,43,Family
396,Daniel Davis,Female,1983,Lower Manhattan,2023-03-15,40,Family
397,David White,Male,1995,Astoria,2022-06-07,28,Young Professional
398,Sarah Jones,Female,1970,Hell's Kitchen,2021-03-23,53,Mature
399,Grace Davis,Male,1989,Hell's Kitchen,2022-03-23,34,Young Professional
400,John Davis,Female,1987,Astoria,2022-04-13,36,Family
401,Alex Jones,Male,1995,Hell's Kitchen,2022-12-07,28,Young Professional
402,Emma Harris,Female,1972,Lower Manhattan,2023-01-20,51,Mature
403,William Jackson,Male,1989,Lower Manhattan,2023-05-15,34,Young Professional
404,Olivia Johnson,Male,1981,Lower Manhattan,2022-02-22,42,Family
405,Emily Martin,Male,1975,Hell's Kitchen,2022-11-10,48,Family
406,Alex Harris,Female,1968,Astoria,2023-06-30,55,Mature
407,David Jones,Female,1980,Lower Manhattan,2021-10-22,43,Family
408,William White,Female,1983,Lower Manhattan,2022-10-06,40,Family
409,Alex Johnson,Female,1967,Hell's Kitchen,2023-05-09,56,Mature
410,Sophia Martin,Male,1998,Hell's Kitchen,2021-11-05,25,Young Professional
411,Alex Anderson,Male,1993,Hell's Kitchen,2021-05-10,30,Young Professional
412,Michael Anderson,Male,1977,Astoria,2021-03-11,46,Family
413,Sophia Johnson,Male,1966,Lower Manhattan,2021-08-25,57,Mature
414,David Harris,Female,1993,Lower Manhattan,2023-01-22,30,Young Professional
415,Robert Smith,Male,1965,Lower Manhattan,2022-04-18,58,Mature
416,James Brown,Female,1982,Hell's Kitchen,2023-03-05,41,Family
417,Sarah Williams,Female,1973,Lower Manhattan,2022-08-28,50,Mature
418,Robert Jackson,Female,1974,Astoria,2022-07-29,49,Family
419,Robert Williams,Male,1995,Lower Manhattan,2021-02-14,28,Young Professional
420,Alex Harris,Female,1977,Astoria,2021-10-29,46,Family
421,John Anderson,Female,1975,Astoria,2022-03-16,48,Family
422,Thomas Smith,Female,1977,Hell's Kitchen,2022-05-31,46,Family
423,Alex Smith,Female,1971,Hell's Kitchen,2022-10-29,52,Mature
424,Michael Smith,Male,1995,Lower Manhattan,2021-01-03,28,Young Professional
425,Robert Anderson,Female,1985,Lower Manhattan,2022-08-30,38,Family
426,Grace White,Female,1973,Lower Manhattan,2022-01-16,50,Mature
427,Grace Brown,Female,1977,Astoria,2023-04-23,46,Family
428,John White,Female,2005,Lower Manhattan,2023-06-18,18,Student
429,James Smith,Female,1988,Astoria,2021-04-13,35,Family
430,David White,Male,1993,Hell's Kitchen,2021-07-14,30,Young Professional
431,Grace Harris,Male,2000,Hell's Kitchen,2023-01-18,23,Student
432,Daniel Jackson,Female,1981,Astoria,2022-09-15,42,Family
433,Robert Thomas,Female,1979,Astoria,2021-02-12,44,Family
434,Robert White,Female,2005,Astoria,2021-04-06,18,Student
435,Sarah Smith,Male,1988,Hell's Kitchen,2021-08-09,35,Family
436,Sarah Brown,Female,1973,Hell's Kitchen,2022-10-27,50,Mature
437,Daniel Johnson,Female,2000,Hell's Kitchen,2021-08-18,23,Student
438,David Wilson,Female,1996,Lower Manhattan,2022-02-05,27,Young Professional
439,Olivia Jackson,Male,1981,Hell's Kitchen,2023-02-19,42,Family
440,Olivia Anderson,Male,1976,Lower Manhattan,2021-11-07,47,Family
441,Daniel White,Female,1991,Astoria,2022-05-10,32,Young Professional
442,Sarah Williams,Female,1987,Lower Manhattan,2022-04-06,36,Family
443,Robert Jackson,Male,1974,Lower Manhattan,2022-05-21,49,Family
444,Alex Williams,Female,1967,Lower Manhattan,2023-01-16,56,Mature
445,Alex Jones,Male,1998,Astoria,2023-04-18,25,Young Professional
446,Daniel Thomas,Male,1999,Lower Manhattan,2023-02-03,24,Student
447,Emma Martin,Male,2002,Lower Manhattan,2022-06-01,21,Student
448,William Anderson,Male,1980,Astoria,2021-11-18,43,Family
449,Emma Smith,Female,1993,Astoria,2023-03-27,30,Young Professional
450,Daniel Anderson,Male,1988,Lower Manhattan,2022-07-31,35,Family
451,Alex Smith,Female,1975,Lower Manhattan,2022-10-13,48,Family
452,James Harris,Male,2003,Lower Manhattan,2021-10-22,20,Student
453,Sarah Thomas,Male,1978,Hell's Kitchen,2023-05-16,45,Family
454,Sarah Williams,Male,1966,Lower Manhattan,2022-02-16,57,Mature
455,Emily Johnson,Male,1971,Lower Manhattan,2021-08-28,52,Mature
456,William Williams,Female,2004,Astoria,2022-08-21,19,Student
457,Emily Martin,Female,1967,Lower Manhattan,2021-08-13,56,Mature
458,Olivia Davis,Female,1986,Astoria,2021-08-21,37,Family
459,Olivia Jackson,Female,1984,Hell's Kitchen,2021-11-10,39,Family
460,James Anderson,Female,1997,Hell's Kitchen,2021-10-23,26,Young Professional
461,Thomas Taylor,Female,1998,Lower Manhattan,2021-04-10,25,Young Professional
462,Sarah Williams,Female,1984,Astoria,2021-06-01,39,Family
463,James Martin,Female,1990,Astoria,2023-02-11,33,Young Professional
464,Olivia Jones,Male,1998,Hell's Kitchen,2022-07-02,25,Young Professional
465,Sarah Taylor,Male,1998,Hell's Kitchen,2021-07-13,25,Young Professional
466,Olivia Thomas,Female,2001,Lower Manhattan,2023-02-10,22,Student
467,James Anderson,Female,1993,Hell's Kitchen,2021-01-17,30,Young Professional
468,Sarah Martin,Male,1980,Astoria,2023-04-17,43,Family
469,Michael Williams,Female,1987,Lower Manhattan,2022-11-16,36,Family
470,Sarah Wilson,Male,1994,Astoria,2023-05-09,29,Young Professional
471,David Davis,Female,1977,Lower Manhattan,2022-03-08,46,Family
472,Thomas Wilson,Female,2005,Lower Manhattan,2022-12-12,18,Student
473,Daniel Johnson,Male,1983,Lower Manhattan,2021-09-28,40,Family
474,Grace Williams,Female,1996,Hell's Kitchen,2022-03-07,27,Young Professional
475,Grace Jones,Female,1985,Astoria,2023-05-18,38,Family
476,Daniel Jones,Female,2004,Astoria,2023-01-11,19,Student
477,Sophia Davis,Female,1992,Lower Manhattan,2022-04-01,31,Young Professional
478,William Anderson,Female,1995,Lower Manhattan,2021-08-21,28,Young Professional
479,Sarah Anderson,Male,1996,Hell's Kitchen,2022-03-21,27,Young Professional
480,Grace Davis,Female,1978,Hell's Kitchen,2022-04-11,45,Family
481,Michael Davis,Male,1979,Lower Manhattan,2022-08-18,44,Family
482,Robert Brown,Male,1998,Lower Manhattan,2023-04-17,25,Young Professional
483,Grace Taylor,Male,1983,Lower Manhattan,2021-03-21,40,Family
484,Sophia Jones,Male,1992,Astoria,2022-06-11,31,Young Professional
485,Thomas Smith,Female,1986,Lower Manhattan,2021-11-26,37,Family
486,John Davis,Female,1966,Astoria,2022-07-11,57,Mature
487,Emma Wilson,Female,1984,Astoria,2021-07-25,39,Family
488,Michael Brown,Male,1972,Hell's Kitchen,2022-07-21,51,Mature
489,Daniel Taylor,Female,1968,Lower Manhattan,2021-03-03,55,Mature
490,Emily Taylor,Female,1975,Hell's Kitchen,2023-01-03,48,Family
491,Olivia Thomas,Male,1977,Hell's Kitchen,2021-11-29,46,Family
492,Olivia Anderson,Female,1995,Hell's Kitchen,2021-03-18,28,Young Professional
493,Olivia Anderson,Male,1975,Hell's Kitchen,2022-06-14,48,Family
494,Sophia Jones,Female,1997,Astoria,2021-12-07,26,Young Professional
495,James Jackson,Male,1973,Astoria,2023-04-18,50,Mature
496,Emily Taylor,Female,1998,Hell's Kitchen,2023-05-04,25,Young Professional
497,Michael Davis,Female,1986,Lower Manhattan,2022-08-05,37,Family
498,Emma Anderson,Female,1967,Lower Manhattan,2023-05-30,56,Mature
499,Emma Miller,Male,1969,Hell's Kitchen,2021-04-12,54,Mature
500,Grace Wilson,Male,1967,Hell's Kitchen,2022-05-25,56,Mature
501,Robert Jackson,Female,1981,Astoria,2022-12-14,42,Family
502,Olivia Harris,Male,1977,Hell's Kitchen,2021-10-01,46,Family
503,Daniel Harris,Male,1966,Hell's Kitchen,2022-02-15,57,Mature
504,Robert Wilson,Female,1992,Hell's Kitchen,2023-02-15,31,Young Professional
505,William Wilson,Female,1999,Lower Manhattan,2023-03-19,24,Student
506,John Jackson,Female,1999,Astoria,2023-03-23,24,Student
507,James Jones,Male,1971,Hell's Kitchen,2022-10-19,52,Mature
508,Emma White,Male,2000,Lower Manhattan,2021-09-28,23,Student
509,Emily Wilson,Female,1982,Lower Manhattan,2021-05-01,41,Family
510,Alex Johnson,Male,1973,Hell's Kitchen,2022-10-31,50,Mature
511,Alex Johnson,Male,1970,Lower Manhattan,2021-02-09,53,Mature
512,Thomas White,Male,1996,Hell's Kitchen,2023-05-17,27,Young Professional
513,Robert Smith,Female,1975,Hell's Kitchen,2021-07-16,48,Family
514,Daniel Jones,Male,1991,Astoria,2022-01-29,32,Young Professional
515,Olivia Miller,Female,1987,Lower Manhattan,2023-06-30,36,Family
516,Emma Williams,Male,2002,Astoria,2021-03-16,21,Student
517,David Jones,Male,1994,Lower Manhattan,2022-06-20,29,Young Professional
518,Alex Jackson,Female,1996,Astoria,2023-01-30,27,Young Professional
519,Thomas Smith,Female,1985,Lower Manhattan,2021-05-26,38,Family
520,Sarah White,Female,1986,Astoria,2022-09-06,37,Family
521,David White,Female,1971,Hell's Kitchen,2022-11-11,52,Mature
522,Sarah Miller,Male,1997,Astoria,2022-11-22,26,Young Professional
523,David Williams,Male,1995,Astoria,2021-07-18,28,Young Professional
524,James Anderson,Male,1977,Astoria,2022-08-25,46,Family
525,David Johnson,Male,1970,Lower Manhattan,2022-05-26,53,Mature
526,Emma Miller,Female,1997,Astoria,2022-01-18,26,Young Professional
527,Emma Martin,Female,1996,Hell's Kitchen,2022-03-22,27,Young Professional
528,Daniel Martin,Male,1997,Lower Manhattan,2023-05-29,26,Young Professional
529,Sarah Jackson,Male,1966,Hell's Kitchen,2021-01-31,57,Mature
530,Sarah Jones,Female,2000,Astoria,2022-07-22,23,Student
531,William Thomas,Female,1979,Astoria,2022-06-02,44,Family
532,Michael Thomas,Male,1974,Hell's Kitchen,2022-04-24,49,Family
533,William Miller,Male,1986,Lower Manhattan,2023-03-19,37,Family
534,Thomas Anderson,Male,1999,Astoria,2022-05-22,24,Student
535,Emily Smith,Male,1998,Astoria,2023-01-22,25,Young Professional
536,David Brown,Male,1971,Hell's Kitchen,2022-11-27,52,Mature
537,William Wilson,Female,2005,Astoria,2023-01-13,18,Student
538,Emma Williams,Male,1996,Lower Manhattan,2022-07-09,27,Young Professional
539,David Williams,Female,2003,Hell's Kitchen,2021-01-16,20,Student
540,Sarah White,Male,2003,Lower Manhattan,2021-03-09,20,Student
541,Thomas Martin,Male,1986,Hell's Kitchen,2022-04-18,37,Family
542,Grace Taylor,Male,1966,Lower Manhattan,2021-09-10,57,Mature
543,James White,Female,1967,Lower Manhattan,2021-08-14,56,Mature
544,Robert Martin,Female,1990,Lower Manhattan,2022-04-13,33,Young Professional
545,Sophia Williams,Male,1968,Astoria,2022-03-06,55,Mature
546,Emma Davis,Male,1992,Lower Manhattan,2021-05-31,31,Young Professional
547,Robert Miller,Female,1969,Hell's Kitchen,2022-02-21,54,Mature
548,John Johnson,Male,1998,Lower Manhattan,2023-02-19,25,Young Professional
549,Robert Jackson,Female,1975,Lower Manhattan,2021-05-13,48,Family
550,Alex Davis,Female,1969,Lower Manhattan,2022-12-09,54,Mature
551,Emma Wilson,Male,1978,Lower Manhattan,2022-12-26,45,Family
552,Thomas Williams,Female,2002,Lower Manhattan,2022-11-21,21,Student
553,John Williams,Female,1987,Lower Manhattan,2021-05-21,36,Family
554,James Harris,Female,2005,Astoria,2022-03-03,18,Student
555,Grace Smith,Male,1975,Astoria,2023-04-23,48,Family
556,Sophia Brown,Female,1992,Lower Manhattan,2021-09-22,31,Young Professional
557,Michael Jones,Male,1972,Hell's Kitchen,2022-03-31,51,Mature
558,Michael Wilson,Female,1982,Lower Manhattan,2023-02-03,41,Family
559,Grace Taylor,Female,1980,Lower Manhattan,2022-06-12,43,Family
560,David Wilson,Male,1991,Lower Manhattan,2021-11-18,32,Young Professional
561,Alex Johnson,Female,1992,Lower Manhattan,2021-04-18,31,Young Professional
562,John Brown,Female,1967,Hell's Kitchen,2022-05-24,56,Mature
563,Robert White,Female,1993,Lower Manhattan,2022-03-26,30,Young Professional
564,Robert Anderson,Female,1995,Hell's Kitchen,2021-09-24,28,Young Professional
565,Olivia Anderson,Female,1980,Astoria,2021-10-14,43,Family
566,Sarah Thomas,Male,1967,Hell's Kitchen,2023-06-15,56,Mature
567,William Jackson,Female,1982,Astoria,2022-07-17,41,Family
568,Sophia Smith,Female,1978,Astoria,2022-10-07,45,Family
569,David Miller,Female,1997,Lower Manhattan,2021-02-26,26,Young Professional
570,William Taylor,Female,1970,Astoria,2023-05-29,53,Mature
571,Thomas Miller,Male,1977,Astoria,2021-10-13,46,Family
572,Thomas White,Male,1994,Astoria,2023-05-26,29,Young Professional
573,John Wilson,Male,2003,Lower Manhattan,2023-05-14,20,Student
574,Emma Jackson,Female,1989,Astoria,2021-07-10,34,Young Professional
575,David White,Male,1965,Hell's Kitchen,2021-10-30,58,Mature
576,Emily Wilson,Male,1993,Lower Manhattan,2022-10-28,30,Young Professional
577,Sarah Harris,Male,1966,Lower Manhattan,2022-04-01,57,Mature
578,John Taylor,Female,1967,Lower Manhattan,2022-03-01,56,Mature
579,Daniel White,Male,1992,Hell's Kitchen,2022-01-05,31,Young Professional
580,Emily Miller,Male,1980,Lower Manhattan,2022-07-29,43,Family
581,Olivia Wilson,Male,1966,Astoria,2022-08-29,57,Mature
582,Robert Wilson,Male,1981,Hell's Kitchen,2022-03-01,42,Family
583,Emma Johnson,Male,1980,Lower Manhattan,2022-06-09,43,Family
584,Alex Miller,Male,1989,Hell's Kitchen,2021-02-22,34,Young Professional
585,Grace Harris,Female,2003,Lower Manhattan,2021-12-13,20,Student
586,Sophia Anderson,Male,1969,Astoria,2022-09-13,54,Mature
587,Emily Williams,Male,1992,Hell's Kitchen,2022-11-19,31,Young Professional
588,Alex Miller,Female,1991,Astoria,2022-03-21,32,Young Professional
589,John Williams,Male,2005,Hell's Kitchen,2022-09-07,18,Student
590,James Smith,Male,1981,Lower Manhattan,2021-05-02,42,Family
591,Sophia Harris,Male,1971,Astoria,2022-07-16,52,Mature
592,David Davis,Male,2002,Astoria,2022-08-20,21,Student
593,Sarah Jones,Female,1967,Astoria,2022-05-20,56,Mature
594,Michael Taylor,Female,1983,Astoria,2021-05-26,40,Family
595,Olivia Smith,Male,1991,Lower Manhattan,2023-04-07,32,Young Professional
596,Sarah Jones,Female,1969,Hell's Kitchen,2023-03-10,54,Mature
597,Michael Thomas,Female,1977,Astoria,2023-05-15,46,Family
598,Emma Anderson,Male,1969,Astoria,2021-01-20,54,Mature
599,David Martin,Female,1999,Hell's Kitchen,2021-03-09,24,Student
600,Robert Anderson,Female,1975,Astoria,2022-01-19,48,Family
601,Thomas Wilson,Female,1989,Hell's Kitchen,2023-05-28,34,Young Professional
602,Grace Jackson,Female,1974,Astoria,2021-11-09,49,Family
603,Sophia Harris,Male,1993,Hell's Kitchen,2021-10-18,30,Young Professional
604,Emma Thomas,Female,1997,Hell's Kitchen,2023-03-16,26,Young Professional
605,John Martin,Male,1966,Astoria,2021-02-03,57,Mature
606,Sophia Jackson,Female,1994,Lower Manhattan,2022-11-09,29,Young Professional
607,Sarah Harris,Male,1992,Lower Manhattan,2022-05-26,31,Young Professional
608,Daniel Johnson,Male,1968,Astoria,2021-08-29,55,Mature
609,Emma Thomas,Male,1975,Lower Manhattan,2022-08-31,48,Family
610,Robert Davis,Female,1999,Lower Manhattan,2021-11-05,24,Student
611,Sophia Taylor,Female,1983,Hell's Kitchen,2023-01-29,40,Family
612,Grace Anderson,Female,1968,Astoria,2022-08-03,55,Mature
613,Sarah Martin,Male,1991,Hell's Kitchen,2021-01-09,32,Young Professional
614,Daniel Martin,Male,1997,Astoria,2023-06-01,26,Young Professional
615,Michael Jones,Male,1982,Astoria,2022-11-23,41,Family
616,Robert Jackson,Male,1969,Astoria,2022-01-06,54,Mature
617,Grace Jackson,Male,1970,Lower Manhattan,2022-07-19,53,Mature
618,Sophia Miller,Female,1980,Astoria,2023-01-31,43,Family
619,Alex Johnson,Female,1984,Astoria,2022-03-21,39,Family
620,John Smith,Male,1995,Lower Manhattan,2022-10-16,28,Young Professional
621,Emma Jackson,Male,1992,Hell's Kitchen,2023-01-17,31,Young Professional
622,Grace Wilson,Female,1975,Lower Manhattan,2022-10-06,48,Family
623,Thomas Martin,Female,1993,Hell's Kitchen,2022-03-21,30,Young Professional
624,Robert Davis,Female,1969,Astoria,2021-08-06,54,Mature
625,John Martin,Female,1972,Hell's Kitchen,2021-07-24,51,Mature
626,James Davis,Male,1997,Astoria,2021-01-28,26,Young Professional
627,Daniel Jackson,Male,2001,Astoria,2022-02-21,22,Student
628,Sophia Johnson,Female,1993,Astoria,2022-03-04,30,Young Professional
629,James Taylor,Female,1983,Lower Manhattan,2021-11-29,40,Family
630,Olivia White,Female,2001,Astoria,2022-07-09,22,Student
631,James Harris,Male,1979,Hell's Kitchen,2021-10-12,44,Family
632,Sarah White,Female,1991,Hell's Kitchen,2022-03-12,32,Young Professional
633,James Smith,Male,1993,Astoria,2022-12-07,30,Young Professional
634,Alex Miller,Female,1968,Hell's Kitchen,2021-12-17,55,Mature
635,Grace Smith,Male,2004,Astoria,2021-03-03,19,Student
636,Emily Johnson,Female,1991,Astoria,2021-09-20,32,Young Professional
637,Thomas Thomas,Male,1974,Astoria,2022-01-15,49,Family
638,William Thomas,Male,1998,Astoria,2023-02-22,25,Young Professional
639,Sophia Jackson,Male,1980,Astoria,2021-02-26,43,Family
640,Alex White,Female,1968,Astoria,2021-06-04,55,Mature
641,William Jackson,Female,1992,Lower Manhattan,2021-09-05,31,Young Professional
642,Emily White,Female,1970,Hell's Kitchen,2021-01-05,53,Mature
643,Emily Smith,Female,1989,Hell's Kitchen,2023-04-15,34,Young Professional
644,Thomas Brown,Female,1992,Hell's Kitchen,2021-04-09,31,Young Professional
645,Daniel Anderson,Female,1971,Astoria,2022-08-05,52,Mature
646,James White,Male,1997,Astoria,2022-02-08,26,Young Professional
647,Sarah Smith,Female,1983,Lower Manhattan,2023-02-12,40,Family
648,Grace Wilson,Female,1979,Lower Manhattan,2022-05-26,44,Family
649,James Thomas,Female,1969,Astoria,2023-03-17,54,Mature
650,Emma Smith,Male,1995,Hell's Kitchen,2022-09-28,28,Young Professional
651,William Davis,Male,1971,Hell's Kitchen,2023-01-21,52,Mature
652,David Harris,Male,1971,Lower Manhattan,2022-05-26,52,Mature
653,Sophia Thomas,Female,1975,Hell's Kitchen,2021-03-15,48,Family
654,James Brown,Female,1983,Astoria,2022-08-02,40,Family
655,Sarah White,Female,2001,Lower Manhattan,2021-12-14,22,Student
656,Emma Miller,Male,1995,Astoria,2021-04-17,28,Young Professional
657,William White,Female,1995,Lower Manhattan,2022-02-03,28,Young Professional
658,Thomas Jones,Male,1973,Astoria,2022-02-05,50,Mature
659,David Taylor,Male,1991,Lower Manhattan,2023-06-26,32,Young Professional
660,Sarah Miller,Female,1979,Astoria,2022-10-09,44,Family
661,Daniel Jones,Male,1984,Lower Manhattan,2022-12-10,39,Family
662,Olivia Harris,Male,1990,Lower Manhattan,2021-10-23,33,Young Professional
663,Robert Williams,Male,1971,Lower Manhattan,2022-01-29,52,Mature
664,David Johnson,Male,1979,Lower Manhattan,2021-08-23,44,Family
665,David Miller,Female,1981,Hell's Kitchen,2022-04-15,42,Family
666,Sarah Thomas,Female,2000,Hell's Kitchen,2021-09-09,23,Student
667,Sarah White,Female,2004,Hell's Kitchen,2021-10-09,19,Student
668,Olivia Martin,Female,2004,Astoria,2021-12-12,19,Student
669,Sophia Jones,Male,1986,Lower Manhattan,2023-05-15,37,Family
670,William Davis,Male,1991,Hell's Kitchen,2021-01-04,32,Young Professional
671,Olivia Williams,Female,1994,Hell's Kitchen,2023-03-01,29,Young Professional
672,Daniel Taylor,Male,1997,Astoria,2023-04-04,26,Young Professional
673,Michael Martin,Female,1992,Hell's Kitchen,2021-08-17,31,Young Professional
674,Robert Thomas,Male,2002,Lower Manhattan,2021-07-07,21,Student
675,William Taylor,Female,1980,Hell's Kitchen,2021-08-25,43,Family
676,Alex Miller,Female,1993,Lower Manhattan,2023-02-20,30,Young Professional
677,Emma Harris,Female,1990,Astoria,2021-05-17,33,Young Professional
678,James Wilson,Female,1996,Astoria,2021-02-21,27,Young Professional
679,Emily Williams,Female,2003,Astoria,2021-05-23,20,Student
680,Daniel Miller,Male,1968,Lower Manhattan,2021-09-12,55,Mature
681,Daniel Johnson,Female,1999,Lower Manhattan,2022-09-14,24,Student
